state,county_name,totalvotes,county_fips,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,fips
Iowa,Keokuk,5303,19107,0.26664152366584953,0.0003771450122572129,0.009617197812558929,0.005091457665472374,0.718272675843862,19107
Iowa,Kossuth,9090,19109,0.29658965896589656,0.0011001100110011,0.0067106710671067105,0.0038503850385038503,0.6917491749174918,19109
Iowa,Lee,16734,19111,0.39088084140074103,0.0020317915620891597,0.014342058085335245,0.006633201864467551,0.586112107087367,19111
Iowa,Linn,127458,19113,0.5560576817461438,0.0025498595615810696,0.01580912928180263,0.003922860863970877,0.4216604685465016,19113
Iowa,Louisa,5332,19115,0.3237059264816204,0.0009377344336084021,0.012565641410352588,0.005251312828207052,0.6575393848462115,19115
Iowa,Lucas,4630,19117,0.27732181425485963,0.0012958963282937365,0.0064794816414686825,0.0032397408207343412,0.7116630669546437,19117
Iowa,Lyon,6863,19119,0.15547136820632376,0.0008742532420224392,0.008159696925542765,0.0023313419787265046,0.8331633396473845,19119
Iowa,Madison,9824,19121,0.31901465798045603,0.0012214983713355048,0.012622149837133551,0.002951954397394137,0.6641897394136808,19121
Iowa,Mahaska,11404,19123,0.25377060680462993,0.0011399508944230094,0.01175026306559102,0.0037706068046299544,0.729568572430726,19123
Iowa,Marion,19232,19125,0.32123544093178036,0.0012479201331114808,0.01211522462562396,0.0038997504159733777,0.6615016638935108,19125
Iowa,Marshall,18136,19127,0.45081605646228495,0.0017093074547860608,0.011910013233348038,0.005679311865902073,0.5298853109836789,19127
Iowa,Mills,8268,19129,0.3033381712626996,0.001451378809869376,0.012094823415578132,0.0038703434929850023,0.6792452830188679,19129
Iowa,Mitchell,5822,19131,0.3526279628993473,0.0015458605290278255,0.009618687736173137,0.0034352456200618343,0.6327722432153899,19131
Iowa,Monona,4728,19133,0.29758883248730966,0.0006345177664974619,0.007614213197969543,0.004230118443316413,0.689932318104907,19133
Iowa,Monroe,4088,19135,0.2636986301369863,0.0007338551859099804,0.005136986301369863,0.0019569471624266144,0.7284735812133072,19135
Iowa,Montgomery,5327,19137,0.2971653838933734,0.0011263375258119017,0.009386146048432513,0.004129904261310306,0.6881922282710718,19137
Iowa,Muscatine,20671,19139,0.453388805573025,0.0027574863335107155,0.014174447293309467,0.004063664070436844,0.5256155967297179,19139
Iowa,O'Brien,7551,19141,0.2077870480731029,0.0007945967421533572,0.01019732485763475,0.003708118130049,0.77751291219706,19141
Iowa,Osceola,3328,19143,0.18058894230769232,0.001201923076923077,0.005408653846153846,0.0030048076923076925,0.8097956730769231,19143
Iowa,Page,7528,19145,0.2770988310308183,0.001328374070138151,0.010095642933049946,0.0037194473963868225,0.7077577045696068,19145
Iowa,Palo Alto,4958,19147,0.3063735377168213,0.0016135538523598225,0.008672851956434045,0.002016942315449778,0.6813231141589351,19147
Iowa,Plymouth,14188,19149,0.24626444882999718,0.000916267268113899,0.007893994925288977,0.0038060332675500423,0.7411192557090499,19149
Iowa,Pocahontas,3823,19151,0.24404917603975934,0.000523149359142035,0.009678263144127649,0.004969918911849333,0.7407794925451217,19151
Iowa,Polk,258755,19153,0.565206469440204,0.0018820892349906283,0.012838399257985352,0.004374794689957682,0.4156982473768623,19153
Iowa,Pottawattamie,45744,19155,0.40606418328086746,0.00203305351521511,0.012067156348373556,0.0037600559636236444,0.5760755508919203,19155
Iowa,Poweshiek,10140,19157,0.42465483234714,0.002564102564102564,0.008875739644970414,0.004437869822485207,0.5594674556213017,19157
Iowa,Ringgold,2714,19159,0.261238025055269,0.0007369196757553427,0.006632277081798084,0.0040530582166543845,0.7273397199705232,19159
Iowa,Sac,5535,19161,0.25094850948509484,0.001084010840108401,0.008491418247515809,0.004336043360433604,0.7351400180668474,19161
Iowa,Scott,92599,19163,0.5067657318113586,0.00225704381256817,0.012138360025486237,0.004125314528234646,0.4747135498223523,19163
Iowa,Shelby,6795,19165,0.2883002207505519,0.0010301692420897719,0.01221486387049301,0.0051508462104488595,0.6933038999264165,19165
Iowa,Sioux,19051,19167,0.15846937168652564,0.0012072857067870453,0.008923416093643378,0.003359403705842213,0.8280405228072018,19167
Iowa,Story,51038,19169,0.5716329009757436,0.0028802069046592734,0.018104157686429718,0.004917904306595086,0.40246483012657236,19169
Iowa,Tama,9048,19171,0.3953359858532272,0.002099911582670203,0.009615384615384616,0.004420866489832007,0.588527851458886,19171
Iowa,Taylor,3249,19173,0.2296091104955371,0.0003077870113881194,0.0052323791935980305,0.0046168051708217915,0.7602339181286549,19173
Iowa,Union,6185,19175,0.3332255456750202,0.0016168148746968471,0.009862570735650769,0.004688763136620857,0.6506063055780114,19175
Iowa,Van Buren,3791,19177,0.2308098127143234,0.0015826958586125032,0.006067000791347929,0.004484304932735426,0.7570561857029807,19177
Iowa,Wapello,15633,19179,0.3723533550821979,0.0014072794729098701,0.012793449753726092,0.0034542314335060447,0.60999168425766,19179
Iowa,Warren,31039,19181,0.4051032571925642,0.0016430941718483198,0.01385353909597603,0.0037372338026353943,0.575662875736976,19181
Iowa,Washington,11765,19183,0.38767530811729706,0.0017849553761155972,0.012239694007649808,0.004079898002549936,0.5942201444963876,19183
Iowa,Wayne,3109,19185,0.23383724670311998,0.0009649404953361209,0.0064329366355741395,0.004824702476680605,0.7539401736892891,19185
Iowa,Webster,17822,19187,0.3710582426214791,0.0014588710582426215,0.00718213444057906,0.004769386151947032,0.6155313657277522,19187
Iowa,Winnebago,5970,19189,0.3576214405360134,0.001340033500837521,0.012060301507537688,0.004857621440536013,0.6241206030150753,19189
Iowa,Winneshiek,12064,19191,0.4656001326259947,0.0017407161803713528,0.009283819628647215,0.004227453580901857,0.5191478779840849,19191
Iowa,Woodbury,45362,19193,0.4123274987875314,0.002116308804726423,0.009589524271416605,0.0044310215598959484,0.5715356465764296,19193
Iowa,Worth,4418,19195,0.3612494341330919,0.0015844273426889996,0.008601177003168854,0.007922136713444997,0.6206428248076052,19195
Iowa,Wright,6254,19197,0.31915574032619126,0.0009593859929645027,0.011192836584585865,0.005436520626798848,0.6632555164694596,19197
Kansas,Allen,5892,20001,0.2664630006788866,0.0,0.017651052274270197,0.0,0.7158859470468432,20001
Kansas,Anderson,3792,20003,0.20622362869198313,0.0,0.021360759493670885,0.0,0.772415611814346,20003
Kansas,Atchison,7440,20005,0.3170698924731183,0.0,0.023521505376344086,0.0,0.6594086021505376,20005
Kansas,Barber,2342,20007,0.12425277540563621,0.0,0.015798462852263023,0.0,0.8599487617421008,20007
Kansas,Barton,11130,20009,0.21024258760107817,0.0,0.016352201257861635,0.0,0.7734052111410602,20009
Kansas,Bourbon,6676,20011,0.23082684242061113,0.0,0.016776512881965248,0.0,0.7523966446974236,20011
Kansas,Brown,4471,20013,0.24692462536345336,0.0,0.02348467904271975,0.0,0.7295906955938268,20013
Kansas,Butler,32520,20015,0.28231857318573184,0.0,0.021678966789667898,0.0,0.6960024600246002,20015
Kansas,Chase,1491,20017,0.23138832997987926,0.0,0.015425888665325285,0.0,0.7531857813547954,20017
Kansas,Chautauqua,1639,20019,0.1293471629042099,0.0,0.01525320317266626,0.0,0.8553996339231239,20019
Kansas,Cherokee,9128,20021,0.24035933391761613,0.0,0.018404907975460124,0.0,0.7412357581069238,20021
Kansas,Cheyenne,1429,20023,0.15675297410776767,0.0,0.015395381385584325,0.0,0.827851644506648,20023
Kansas,Clark,1067,20025,0.13402061855670103,0.0,0.01874414245548266,0.0,0.8472352389878163,20025
Kansas,Clay,4182,20027,0.21377331420373027,0.0,0.02654232424677188,0.0,0.7596843615494978,20027
Kansas,Cloud,4263,20029,0.21581046211588084,0.0,0.023692235514895615,0.0,0.7604973023692235,20029
Kansas,Coffey,4565,20031,0.21117196056955093,0.0,0.02453450164293538,0.0,0.7642935377875137,20031
Kansas,Comanche,916,20033,0.13755458515283842,0.0,0.03056768558951965,0.0,0.8318777292576419,20033
Kansas,Cowley,14231,20035,0.30025999578385215,0.0,0.021221277492797414,0.0,0.6785187267233505,20035
Kansas,Crawford,16645,20037,0.371222589366176,0.0,0.02529288074496846,0.0,0.6034845298888555,20037
Kansas,Decatur,1498,20039,0.14552736982643524,0.0,0.01335113484646195,0.0,0.8411214953271028,20039
Kansas,Dickinson,9349,20041,0.2203444218633009,0.0,0.017435019788212644,0.0,0.7622205583484865,20041
Kansas,Doniphan,3709,20043,0.18495551361552978,0.0,0.012671879212725803,0.0,0.8023726071717444,20043
Kansas,Douglas,59495,20045,0.6855197915791243,0.0,0.023934784435666864,0.0,0.29054542398520883,20045
Kansas,Edwards,1431,20047,0.1893780573025856,0.0,0.013277428371767994,0.0,0.7973445143256463,20047
Kansas,Elk,1361,20049,0.14327700220426157,0.0,0.019103600293901544,0.0,0.8376193975018369,20049
Kansas,Ellis,13800,20051,0.2707971014492754,0.0,0.02210144927536232,0.0,0.7071014492753623,20051
Kansas,Ellsworth,2853,20053,0.22712933753943218,0.0,0.019978969505783387,0.0,0.7528916929547844,20053
Kansas,Finney,11800,20055,0.3665254237288136,0.0,0.020254237288135593,0.0,0.6132203389830508,20055
Kansas,Ford,8915,20057,0.33056646102075155,0.0,0.018508132361189006,0.0,0.6509254066180594,20057
Kansas,Franklin,12477,20059,0.29574416927145947,0.0,0.02468542117496193,0.0,0.6795704095535786,20059
Kansas,Geary,9603,20061,0.4147662188899302,0.0,0.030927835051546393,0.0,0.5543059460585233,20061
Kansas,Gove,1471,20063,0.11284840244731476,0.0,0.009517335146159076,0.0,0.8776342624065262,20063
Kansas,Graham,1337,20065,0.1705310396409873,0.0,0.02169035153328347,0.0,0.8077786088257293,20065
Kansas,Grant,2501,20067,0.20711715313874451,0.0,0.01879248300679728,0.0,0.7740903638544582,20067
Kansas,Gray,2288,20069,0.14903846153846154,0.0,0.015734265734265736,0.0,0.8352272727272727,20069
Kansas,Greeley,641,20071,0.12168486739469579,0.0,0.0218408736349454,0.0,0.8564742589703588,20071
Kansas,Greenwood,3077,20073,0.18492037699057523,0.0,0.020799480012999676,0.0,0.7942801429964251,20073
Kansas,Hamilton,859,20075,0.16414435389988358,0.0,0.023282887077997673,0.0,0.8125727590221188,20075
Kansas,Harper,2678,20077,0.17214339058999253,0.0,0.018297236743838687,0.0,0.8095593726661687,20077
Kansas,Harvey,17309,20079,0.389797215321509,0.0,0.021953896816684963,0.0,0.588248887861806,20079
Kansas,Haskell,1410,20081,0.1900709219858156,0.0,0.014184397163120567,0.0,0.7957446808510639,20081
Kansas,Hodgeman,1045,20083,0.14736842105263157,0.0,0.015311004784688996,0.0,0.8373205741626795,20083
Kansas,Jackson,6584,20085,0.2856925880923451,0.0,0.028250303766707167,0.0,0.6860571081409478,20085
Kansas,Jefferson,9782,20087,0.3265180944592108,0.0,0.02596606011040687,0.0,0.6475158454303823,20087
Kansas,Jewell,1628,20089,0.13022113022113022,0.0,0.017813267813267815,0.0,0.851965601965602,20089
Kansas,Johnson,347214,20091,0.5306784864665596,0.0,0.021093619496909688,0.0,0.4482278940365308,20091
Kansas,Kearny,1455,20093,0.18350515463917524,0.0,0.016494845360824743,0.0,0.8,20093
Kansas,Kingman,3949,20095,0.19042795644466953,0.0,0.016966320587490504,0.0,0.7926057229678399,20095
Kansas,Kiowa,1165,20097,0.13390557939914163,0.0,0.024892703862660945,0.0,0.8412017167381974,20097
Kansas,Labette,8563,20099,0.31005488730585073,0.0,0.020203199813149598,0.0,0.6697419128809996,20099
Kansas,Lane,895,20101,0.12849162011173185,0.0,0.02011173184357542,0.0,0.8513966480446927,20101
Kansas,Leavenworth,36490,20103,0.3805426144149082,0.0,0.027240339819128528,0.0,0.5922170457659632,20103
Kansas,Lincoln,1579,20105,0.16846105129829006,0.0,0.018999366687777075,0.0,0.8125395820139328,20105
Kansas,Linn,5046,20107,0.17756638921918352,0.0,0.020214030915576695,0.0,0.8022195798652398,20107
Kansas,Logan,1458,20109,0.12757201646090535,0.0,0.01577503429355281,0.0,0.8566529492455418,20109
Kansas,Lyon,13988,20111,0.4328710323134115,0.0,0.02738061195310266,0.0,0.5397483557334859,20111
Kansas,Marion,6111,20115,0.24807723776795942,0.0,0.021273114056619212,0.0,0.7306496481754213,20115
Kansas,Marshall,5114,20117,0.2461869378177552,0.0,0.024638247946812672,0.0,0.7291748142354322,20117
Kansas,Mcpherson,14438,20113,0.28632774622523893,0.0,0.023548968001108186,0.0,0.6901232857736529,20113
Kansas,Meade,1825,20119,0.1441095890410959,0.0,0.021369863013698632,0.0,0.8345205479452055,20119
Kansas,Miami,17937,20121,0.29252383341695937,0.0,0.021296760885320846,0.0,0.6861794056977198,20121
Kansas,Mitchell,3101,20123,0.1799419542083199,0.0,0.012576588197355692,0.0,0.8074814575943244,20123
Kansas,Montgomery,13426,20125,0.24042901832265753,0.0,0.01988678683152093,0.0,0.7396841948458215,20125
Kansas,Morris,2899,20127,0.2514660227664712,0.0,0.01586754053121766,0.0,0.7326664367023111,20127
Kansas,Morton,1198,20129,0.12520868113522537,0.0,0.011686143572621035,0.0,0.8631051752921536,20129
Kansas,Nemaha,5684,20131,0.1630893736805067,0.0,0.016361717100633357,0.0,0.8205489092188599,20131
Kansas,Neosho,6877,20133,0.26116038970481315,0.0,0.01614075905191217,0.0,0.7226988512432747,20133
Kansas,Ness,1513,20135,0.09847984137475214,0.0,0.016523463317911435,0.0,0.8849966953073364,20135
Kansas,Norton,2415,20137,0.15072463768115943,0.0,0.018219461697722567,0.0,0.831055900621118,20137
Kansas,Osage,8035,20139,0.2658369632856254,0.0,0.024144368388301182,0.0,0.7100186683260734,20139
Kansas,Osborne,1945,20141,0.14447300771208227,0.0,0.017994858611825194,0.0,0.8375321336760926,20141
Kansas,Ottawa,3191,20143,0.1585709808837355,0.0,0.023503603885929175,0.0,0.8179254152303354,20143
Kansas,Pawnee,2739,20145,0.2347572106608251,0.0,0.018619934282584884,0.0,0.74662285505659,20145
Kansas,Phillips,2781,20147,0.11434735706580366,0.0,0.016181229773462782,0.0,0.8694714131607335,20147
Kansas,Pottawatomie,13083,20149,0.25322938164029657,0.0,0.02430635175418482,0.0,0.7224642666055187,20149
Kansas,Pratt,4137,20151,0.22552574329224076,0.0,0.023205221174764323,0.0,0.751269035532995,20151
Kansas,Rawlins,1504,20153,0.1422872340425532,0.0,0.01928191489361702,0.0,0.8384308510638298,20153
Kansas,Reno,27941,20155,0.31802727175119,0.0,0.02190329623134462,0.0,0.6600694320174654,20155
Kansas,Republic,2657,20157,0.15957847196085811,0.0,0.01919458035378246,0.0,0.8212269476853594,20157
Kansas,Rice,4319,20159,0.2234313498495022,0.0,0.02130122713591109,0.0,0.7552674230145867,20159
Kansas,Riley,25171,20161,0.5071312224385205,0.0,0.031623693933494894,0.0,0.4612450836279846,20161
Kansas,Rooks,2699,20163,0.12560207484253427,0.0,0.012967765839199704,0.0,0.861430159318266,20163
Kansas,Rush,1677,20165,0.1759093619558736,0.0,0.01908169350029815,0.0,0.8050089445438283,20165
Kansas,Russell,3467,20167,0.17306028266512835,0.0,0.022209402942024805,0.0,0.8047303143928468,20167
Kansas,Saline,24531,20169,0.334841628959276,0.0,0.024255024255024255,0.0,0.6409033467856997,20169
Kansas,Scott,2354,20171,0.127017841971113,0.0,0.017417162276975363,0.0,0.8555649957519117,20171
Kansas,Sedgwick,223688,20173,0.4285880333321412,0.0,0.02414970852258503,0.0,0.5472622581452737,20173
Kansas,Seward,5294,20175,0.34624102757839065,0.0,0.01681148469965999,0.0,0.6369474877219494,20175
Kansas,Shawnee,85657,20177,0.502177288487806,0.0,0.02567215755863502,0.0,0.472150553953559,20177
Kansas,Sheridan,1445,20179,0.10173010380622838,0.0,0.011072664359861591,0.0,0.8871972318339101,20179
Kansas,Sherman,2727,20181,0.14521452145214522,0.0,0.022735606894022736,0.0,0.832049871653832,20181
Kansas,Smith,2129,20183,0.15782057303898545,0.0,0.014091122592766557,0.0,0.828088304368248,20183
Kansas,Stafford,2034,20185,0.17551622418879056,0.0,0.015732546705998034,0.0,0.8087512291052114,20185
Kansas,Stanton,776,20187,0.19072164948453607,0.0,0.01804123711340206,0.0,0.7912371134020618,20187
Kansas,Stevens,2031,20189,0.11669128508124077,0.0,0.01674052191038897,0.0,0.8665681930083703,20189
Kansas,Sumner,10928,20191,0.237097364568082,0.0,0.0212298682284041,0.0,0.7416727672035139,20191
Kansas,Thomas,3810,20193,0.16404199475065617,0.0,0.014435695538057743,0.0,0.821522309711286,20193
Kansas,Trego,1630,20195,0.14846625766871166,0.0,0.015337423312883436,0.0,0.8361963190184049,20195
Kansas,Wabaunsee,3902,20197,0.24705279343926193,0.0,0.023833931317273193,0.0,0.7291132752434649,20197
Kansas,Wallace,825,20199,0.05333333333333334,0.0,0.013333333333333334,0.0,0.9333333333333333,20199
Kansas,Washington,2883,20201,0.16475893166840097,0.0,0.015608740894901144,0.0,0.8196323274366979,20201
Kansas,Wichita,968,20203,0.15392561983471073,0.0,0.011363636363636364,0.0,0.8347107438016529,20203
Kansas,Wilson,3954,20205,0.18285280728376327,0.0,0.019726858877086494,0.0,0.7974203338391502,20205
Kansas,Woodson,1546,20207,0.19016817593790428,0.0,0.015523932729624839,0.0,0.7943078913324709,20207
Kansas,Wyandotte,56785,20209,0.6478471427313551,0.0,0.01871973232367703,0.0,0.33343312494496785,20209
Kentucky,Adair,8763,21001,0.15884970900376583,0.0,0.006846970215679562,0.003994065959146411,0.8303092548214082,21001
Kentucky,Allen,9363,21003,0.1753711417280786,0.0,0.010573534123678308,0.003844921499519385,0.8102104026487237,21003
Kentucky,Anderson,13240,21005,0.2527945619335347,0.0,0.013821752265861027,0.004003021148036254,0.729380664652568,21005
Kentucky,Ballard,4225,21007,0.1952662721893491,0.0,0.00757396449704142,0.0028402366863905324,0.7943195266272189,21007
Kentucky,Barren,20055,21009,0.2556469708302169,0.0,0.010022438294689604,0.003639990027424582,0.7306906008476689,21009
Kentucky,Bath,5627,21011,0.27954505064865826,0.0,0.007819441976186245,0.004265150168828861,0.7083703572063267,21011
Kentucky,Bell,10044,21013,0.1781162883313421,0.0,0.007765830346475508,0.0036837913181999205,0.8104340900039825,21013
Kentucky,Boone,66953,21015,0.3121144683584007,0.0,0.014652069362089824,0.003943064537810106,0.6692903977416994,21015
Kentucky,Bourbon,9643,21017,0.34180234366898266,0.0,0.010992429741781603,0.005288810536140206,0.6419164160530955,21017
Kentucky,Boyd,21741,21019,0.3257899820615427,0.0,0.013200864725633596,0.0034956993698541925,0.6575134538429696,21019
Kentucky,Boyle,14467,21021,0.36621276007465264,0.0,0.014515794566945461,0.006013686320591691,0.6132577590378102,21021
Kentucky,Bracken,4244,21023,0.1885014137606032,0.0,0.006361922714420358,0.004476908576814326,0.8006597549481621,21023
Kentucky,Breathitt,5661,21025,0.2298180533474651,0.0,0.009185656244479774,0.00759583112524289,0.7534004592828122,21025
Kentucky,Breckinridge,10197,21027,0.23045993919780328,0.0,0.010101010101010102,0.004216926547023634,0.755222124154163,21027
Kentucky,Bullitt,41964,21029,0.25142979696883044,0.0,0.013416261557525498,0.0033838528262320083,0.7317700886474121,21029
Kentucky,Butler,6122,21031,0.17624959163672002,0.0,0.010290754655341391,0.003266906239790918,0.8101927474681476,21031
Kentucky,Caldwell,6428,21033,0.2229309271935283,0.0,0.009023024268823895,0.004822650902302427,0.7632233976353454,21033
Kentucky,Calloway,17443,21035,0.33216763171472796,0.0,0.013013816430659863,0.004070400733818724,0.6507481511207934,21035
Kentucky,Campbell,48833,21037,0.3967194315319558,0.0,0.015624680031945611,0.004402760428398829,0.5832531280076997,21037
Kentucky,Carlisle,2638,21039,0.1755117513267627,0.0,0.005686125852918878,0.0003790750568612585,0.8184230477634572,21039
Kentucky,Carroll,4135,21041,0.26989117291414755,0.0,0.01064087061668682,0.005078597339782346,0.7143893591293833,21041
Kentucky,Carter,11585,21043,0.22805351747949934,0.0,0.009236081139404403,0.005265429434613725,0.7574449719464825,21043
Kentucky,Casey,7171,21045,0.12801561846325477,0.0,0.007390879933063729,0.002928461860270534,0.8616650397434109,21045
Kentucky,Christian,23863,21047,0.34765117545991703,0.0,0.014583246029417928,0.005824917235888195,0.6319406612747769,21047
Kentucky,Clark,18128,21049,0.3312003530450132,0.0,0.012466902030008825,0.004799205648720212,0.6515335392762577,21049
Kentucky,Clay,7590,21051,0.10948616600790514,0.0,0.005270092226613966,0.005533596837944664,0.8797101449275362,21051
Kentucky,Clinton,4932,21053,0.12226277372262774,0.0,0.006082725060827251,0.0038523925385239256,0.8678021086780211,21053
Kentucky,Crittenden,4242,21055,0.17232437529467232,0.0,0.01107967939651108,0.0030645921735030644,0.8135313531353136,21055
Kentucky,Cumberland,3309,21057,0.1535207011181626,0.0,0.006346328195829556,0.003324267150196434,0.8368087035358114,21057
Kentucky,Daviess,49240,21059,0.35099512591389115,0.0,0.013606823720552396,0.0053614947197400484,0.6300365556458164,21059
Kentucky,Edmonson,6131,21061,0.20013048442342196,0.0,0.00978633175664655,0.0026096884684390803,0.7874734953514925,21061
Kentucky,Elliott,2995,21063,0.23772954924874792,0.0,0.006010016694490818,0.006343906510851419,0.7499165275459099,21063
Kentucky,Estill,6538,21065,0.20724992352401345,0.0,0.009788926277148976,0.002906087488528602,0.780055062710309,21065
Kentucky,Fayette,152664,21067,0.5932374364617723,0.0,0.015602892626945449,0.005705339831263428,0.38545433108001886,21067
Kentucky,Fleming,7066,21069,0.20860458533823945,0.0,0.0052363430512312485,0.0029719784885366544,0.7831870931219926,21069
Kentucky,Floyd,16351,21071,0.23753898844107393,0.0,0.006788575622286098,0.006482783927588527,0.7491896520090514,21071
Kentucky,Franklin,26059,21073,0.4854368932038835,0.0,0.014006677155685175,0.005525921946352508,0.4950305076940788,21073
Kentucky,Fulton,2421,21075,0.3267244940107394,0.0,0.007434944237918215,0.0028913672036348617,0.6629491945477075,21075
Kentucky,Gallatin,3849,21077,0.21356196414653156,0.0,0.01506884905170174,0.0036373083917900753,0.7677318784099766,21077
Kentucky,Garrard,8703,21079,0.21027231988969322,0.0,0.009881650005745146,0.003791795932437091,0.7760542341721246,21079
Kentucky,Grant,11106,21081,0.19854132901134522,0.0,0.012515757248334234,0.0033315325049522782,0.7856113812353682,21081
Kentucky,Graves,17018,21083,0.20913150781525444,0.0,0.01098836526031261,0.003878246562463274,0.7760018803619697,21083
Kentucky,Grayson,11983,21085,0.20028373529166318,0.0,0.007093382291579738,0.003755320036718685,0.7888675623800384,21085
Kentucky,Green,5812,21087,0.1582931865106676,0.0,0.004989676531314522,0.004301445285615967,0.8324156916724019,21087
Kentucky,Greenup,18176,21089,0.2681007922535211,0.0,0.009793133802816902,0.0033560739436619717,0.71875,21089
Kentucky,Hancock,4587,21091,0.2945280139524744,0.0,0.01460649662088511,0.005232177894048398,0.6856333115325921,21091
Kentucky,Hardin,48941,21093,0.3698534970678981,0.0,0.015385872785598987,0.005210355325800453,0.6095502748207025,21093
Kentucky,Harlan,10971,21095,0.1361771944216571,0.0,0.007383100902378999,0.0026433324218393946,0.8537963722541245,21095
Kentucky,Harrison,8853,21097,0.2710945442222975,0.0,0.009601265107873038,0.003840506043149215,0.7154636846266802,21097
Kentucky,Hart,8369,21099,0.22798422750627315,0.0,0.0090811327518222,0.004779543553590632,0.758155096188314,21099
Kentucky,Henderson,20688,21101,0.3692478731631864,0.0,0.011794276875483373,0.003625290023201856,0.6153325599381284,21101
Kentucky,Henry,8107,21103,0.26421610953496977,0.0,0.010608116442580485,0.004440606882940668,0.720735167139509,21103
Kentucky,Hickman,2199,21105,0.20827648931332424,0.0,0.009549795361527967,0.002728512960436562,0.7794452023647113,21105
Kentucky,Hopkins,21509,21107,0.25287089125482354,0.0,0.010507229531823887,0.004044818448091497,0.7325770607652611,21107
Kentucky,Jackson,6113,21109,0.09896940945525928,0.0,0.005398331424832325,0.003598887616554883,0.8920333715033535,21109
Kentucky,Jefferson,386093,21111,0.5912772311334316,0.0,0.012377846788209058,0.006234249261188367,0.390110672817171,21111
Kentucky,Jessamine,26251,21113,0.3263494724010514,0.0,0.01702792274580016,0.005371223953373205,0.6512513808997753,21113
Kentucky,Johnson,10192,21115,0.1577708006279435,0.0,0.007554945054945055,0.005592621664050236,0.8290816326530612,21115
Kentucky,Kenton,82108,21117,0.3929580552443124,0.0,0.01656355044575437,0.004384469235640863,0.5860939250742924,21117
Kentucky,Knott,6251,21119,0.22588385858262677,0.0,0.004479283314669653,0.0051191809310510315,0.7645176771716525,21119
Kentucky,Knox,13273,21121,0.159270699917125,0.0,0.008212160024109093,0.002862954870790326,0.8296541851879756,21121
Kentucky,Larue,7301,21123,0.20599917819476785,0.0,0.011779208327626352,0.003561156006026572,0.7786604574715792,21123
Kentucky,Laurel,28097,21125,0.1592340819304552,0.0,0.0100366587180126,0.003808235754706908,0.8269210235968253,21125
Kentucky,Lawrence,6955,21127,0.17800143781452193,0.0,0.007189072609633357,0.004888569374550683,0.809920920201294,21127
Kentucky,Lee,2659,21129,0.17262128619781872,0.0,0.009402030838661151,0.006017299736743136,0.811959383226777,21129
Kentucky,Leslie,4811,21131,0.09270421949698607,0.0,0.0047807108709208065,0.004364996882145084,0.8981500727499481,21131
Kentucky,Letcher,9135,21133,0.19693486590038314,0.0,0.007553366174055829,0.004488232074438971,0.7910235358511221,21133
Kentucky,Lewis,5883,21135,0.1398946115927248,0.0,0.010368859425463199,0.002209756926738059,0.847526772055074,21135
Kentucky,Lincoln,10913,21137,0.2065426555484285,0.0,0.011820764226152296,0.003756987079629799,0.7778795931457895,21137
Kentucky,Livingston,5003,21139,0.18768738756745953,0.0,0.00879472316610034,0.001998800719568259,0.8015190885468719,21139
Kentucky,Logan,12346,21141,0.2506074842054107,0.0,0.011744694637939413,0.0032399157621901833,0.7344079053944598,21141
Kentucky,Lyon,4228,21143,0.2582781456953642,0.0,0.005912961210974456,0.002601702932828761,0.7332071901608326,21143
Kentucky,Madison,43903,21151,0.3548732432863358,0.0,0.01653645536751475,0.00555770676263581,0.6230325945835137,21151
Kentucky,Magoffin,5446,21153,0.22273228057289754,0.0,0.007344840249724568,0.00348879911861917,0.7664340800587587,21153
Kentucky,Marion,8928,21155,0.3048835125448029,0.0,0.006160394265232975,0.004256272401433692,0.6846998207885304,21155
Kentucky,Marshall,17601,21157,0.23129367649565366,0.0,0.009374467359809102,0.0038634168513152663,0.7554684392932219,21157
Kentucky,Martin,3930,21159,0.10254452926208651,0.0,0.004325699745547073,0.0035623409669211198,0.8895674300254452,21159
Kentucky,Mason,7958,21161,0.29680824327720534,0.0,0.010681075647147525,0.0042724302588590096,0.6882382508167881,21161
Kentucky,Mccracken,33521,21145,0.33382059007786163,0.0,0.011216849139345486,0.004027326153754363,0.6509352346290385,21145
Kentucky,Mccreary,6435,21147,0.11266511266511267,0.0,0.005283605283605284,0.0018648018648018648,0.8801864801864802,21147
Kentucky,Mclean,4782,21149,0.2245922208281054,0.0,0.011710581346716854,0.00397323295692179,0.759723964868256,21149
Kentucky,Meade,14110,21163,0.25740609496810773,0.0,0.016654854712969524,0.004181431608788094,0.7217576187101347,21163
Kentucky,Menifee,3102,21165,0.24177949709864605,0.0,0.007736943907156673,0.00548033526756931,0.745003223726628,21165
Kentucky,Mercer,11735,21167,0.2584576054537708,0.0,0.011930123561994035,0.004772049424797614,0.7248402215594376,21167
Kentucky,Metcalfe,5012,21169,0.19453312051077415,0.0,0.0111731843575419,0.004389465283320032,0.789904229848364,21169
Kentucky,Monroe,5330,21171,0.12326454033771107,0.0,0.005628517823639775,0.0028142589118198874,0.8682926829268293,21171
Kentucky,Montgomery,12837,21173,0.2827763496143959,0.0,0.011996572407883462,0.004673989249824725,0.7005530887278959,21173
Kentucky,Morgan,5535,21175,0.211743450767841,0.0,0.004878048780487805,0.007046070460704607,0.7763324299909665,21175
